id,year,month,day,dep_time,sched_dep_time,arr_time,sched_arr_time,flight,origin,dest,air_time,distance,hour,minute,name,flight_cost
8131,2013,1,10,859,900,1155,1205,1885,LGA,MCO,132,950,9,0,Delta Air Lines Inc.,1597
8132,2013,1,10,859,905,1118,1115,4478,LGA,DTW,103,502,9,5,Envoy Air,9942
8133,2013,1,10,859,904,1058,1053,1602,EWR,CLE,75,404,9,4,United Air Lines Inc.,4016
8134,2013,1,10,900,900,1205,1220,647,JFK,MIA,151,1089,9,0,American Airlines Inc.,3415
8135,2013,1,10,900,905,1219,1226,2379,LGA,FLL,157,1076,9,5,Delta Air Lines Inc.,6548
8136,2013,1,10,904,908,1115,1120,4638,EWR,CVG,94,569,9,8,ExpressJet Airlines Inc.,5357
8137,2013,1,10,904,906,1216,1216,634,EWR,PBI,152,1023,9,6,United Air Lines Inc.,3492
8138,2013,1,10,907,915,1053,1101,1103,JFK,RDU,74,427,9,15,JetBlue Airways,4536
8139,2013,1,10,907,857,1219,1204,1194,EWR,IAH,213,1400,8,57,United Air Lines Inc.,8356
8140,2013,1,10,907,908,1403,1409,1519,EWR,STT,196,1634,9,8,United Air Lines Inc.,6116
8141,2013,1,10,908,905,1019,1029,20,JFK,ROC,57,264,9,5,JetBlue Airways,9414
8142,2013,1,10,909,905,1018,1023,56,JFK,BTV,52,266,9,5,JetBlue Airways,9551
8143,2013,1,10,910,920,1113,1125,4582,LGA,CLT,84,544,9,20,Envoy Air,5421
8144,2013,1,10,912,915,1219,1225,25,JFK,FLL,157,1069,9,15,JetBlue Airways,7848
8145,2013,1,10,914,920,1216,1245,721,LGA,DFW,206,1389,9,20,American Airlines Inc.,8168
8146,2013,1,10,914,920,1221,1240,1589,EWR,DFW,202,1372,9,20,American Airlines Inc.,1230
8147,2013,1,10,916,929,1035,1044,4636,EWR,DCA,42,199,9,29,ExpressJet Airlines Inc.,7633
8148,2013,1,10,916,920,1237,1233,1275,EWR,LAX,331,2454,9,20,United Air Lines Inc.,9418
8149,2013,1,10,917,921,1010,1029,1004,JFK,BOS,38,187,9,21,JetBlue Airways,2230
8150,2013,1,10,917,655,1144,927,117,JFK,MSY,188,1182,6,55,JetBlue Airways,5074
8151,2013,1,10,919,929,1425,1427,215,EWR,SJU,194,1608,9,29,JetBlue Airways,9570
8152,2013,1,10,920,929,1200,1206,4140,EWR,ATL,122,746,9,29,ExpressJet Airlines Inc.,9446
8153,2013,1,10,921,930,1050,1103,3661,JFK,ROC,56,264,9,30,Endeavor Air Inc.,2971
8154,2013,1,10,921,935,1202,1235,251,JFK,LAS,324,2248,9,35,Virgin America,4618
8155,2013,1,10,923,924,1125,1118,4234,EWR,STL,141,872,9,24,ExpressJet Airlines Inc.,9074
8156,2013,1,10,923,928,1040,1051,4,JFK,BUF,61,301,9,28,JetBlue Airways,5455
8157,2013,1,10,926,855,1132,1104,3353,JFK,DTW,90,509,8,55,Endeavor Air Inc.,2416
8158,2013,1,10,929,731,1240,1045,1601,LGA,RSW,156,1080,7,31,JetBlue Airways,1533
8159,2013,1,10,932,930,1225,1246,375,LGA,FLL,152,1076,9,30,JetBlue Airways,3697
8160,2013,1,10,935,940,1228,1250,1871,LGA,MIA,145,1096,9,40,American Airlines Inc.,7426
8161,2013,1,10,938,950,1052,1104,600,JFK,PWM,50,273,9,50,JetBlue Airways,6490
8162,2013,1,10,939,945,1105,1130,319,LGA,ORD,118,733,9,45,American Airlines Inc.,4634
8163,2013,1,10,939,905,1259,1235,407,JFK,LAX,349,2475,9,5,Virgin America,6880
8164,2013,1,10,940,950,1208,1210,3961,LGA,GRR,107,618,9,50,Endeavor Air Inc.,5530
8165,2013,1,10,945,945,1102,1135,469,LGA,BNA,117,764,9,45,Southwest Airlines Co.,5167
8166,2013,1,10,945,850,1119,1035,4558,LGA,CLE,68,419,8,50,Envoy Air,8121
8167,2013,1,10,945,955,1236,1246,1597,EWR,EGE,267,1726,9,55,United Air Lines Inc.,9361
8168,2013,1,10,948,957,1101,1125,4187,EWR,BNA,110,748,9,57,ExpressJet Airlines Inc.,5249
8169,2013,1,10,949,935,1217,1231,41,JFK,MCO,127,944,9,35,JetBlue Airways,2851
8170,2013,1,10,949,950,1119,1130,1964,LGA,MKE,127,738,9,50,Southwest Airlines Co.,5301
8171,2013,1,10,951,958,1125,1137,258,LGA,ORD,123,733,9,58,United Air Lines Inc.,5223
8172,2013,1,10,952,1000,1051,1108,2122,LGA,BOS,34,184,10,0,US Airways Inc.,8729
8173,2013,1,10,953,1000,1239,1305,503,EWR,FLL,146,1065,10,0,JetBlue Airways,9949
8174,2013,1,10,953,959,1128,1129,4670,LGA,BNA,118,764,9,59,Envoy Air,3159
8175,2013,1,10,954,955,1046,1100,3667,JFK,PHL,29,94,9,55,Endeavor Air Inc.,6132
8176,2013,1,10,955,1006,1205,1219,4250,EWR,IND,114,645,10,6,ExpressJet Airlines Inc.,8026
8177,2013,1,10,955,925,1203,1150,3494,EWR,DEN,240,1605,9,25,Southwest Airlines Co.,5301
8178,2013,1,10,955,955,1241,1220,4654,LGA,ATL,120,762,9,55,Envoy Air,6888
8179,2013,1,10,956,1000,1254,1321,499,EWR,SEA,332,2402,10,0,United Air Lines Inc.,2383
8180,2013,1,10,957,959,1314,1248,197,JFK,LAS,319,2248,9,59,JetBlue Airways,3404
8181,2013,1,10,957,1000,1245,1239,1847,LGA,ATL,130,762,10,0,Delta Air Lines Inc.,6999
8182,2013,1,10,957,1000,1202,1209,1277,LGA,CLT,89,544,10,0,US Airways Inc.,4690
8183,2013,1,10,958,1005,1243,1303,1529,JFK,LAS,325,2248,10,5,Delta Air Lines Inc.,4155
8184,2013,1,10,958,1000,1104,1121,2169,LGA,DCA,43,214,10,0,US Airways Inc.,7798
8185,2013,1,10,959,1000,1304,1310,789,EWR,FLL,165,1065,10,0,United Air Lines Inc.,2704
8186,2013,1,10,959,959,1319,1333,450,JFK,PHX,294,2153,9,59,US Airways Inc.,1632
8187,2013,1,10,1000,1000,1239,1254,1623,EWR,MCO,134,937,10,0,United Air Lines Inc.,3435
8188,2013,1,10,1004,1010,1127,1140,3795,EWR,ORD,117,719,10,10,Envoy Air,7533
8189,2013,1,10,1006,1000,1328,1341,1765,JFK,SFO,356,2586,10,0,Delta Air Lines Inc.,1764
8190,2013,1,10,1007,1015,1323,1334,1171,LGA,IAH,210,1416,10,15,United Air Lines Inc.,7871
8191,2013,1,10,1008,1015,1321,1340,75,EWR,PHX,291,2133,10,15,US Airways Inc.,3159
8192,2013,1,10,1009,1015,1121,1131,4663,EWR,IAD,49,212,10,15,ExpressJet Airlines Inc.,1463
8193,2013,1,10,1009,1016,1228,1230,2319,LGA,MSP,161,1020,10,16,Delta Air Lines Inc.,7258
8194,2013,1,10,1009,1015,1218,1216,1427,JFK,CLT,100,541,10,15,US Airways Inc.,3305
8195,2013,1,10,1016,1020,1319,1330,731,LGA,DFW,201,1389,10,20,American Airlines Inc.,9164
8196,2013,1,10,1016,1023,1259,1255,347,LGA,ATL,122,762,10,23,AirTran Airways Corporation,1199
8197,2013,1,10,1017,1021,1329,1342,1903,LGA,SRQ,155,1047,10,21,Delta Air Lines Inc.,1964
8198,2013,1,10,1018,1030,1236,1252,2343,EWR,ATL,117,746,10,30,Delta Air Lines Inc.,1469
8199,2013,1,10,1022,1025,1159,1231,5026,EWR,DTW,84,488,10,25,ExpressJet Airlines Inc.,4997
8200,2013,1,10,1024,1006,1135,1121,5711,JFK,IAD,47,228,10,6,ExpressJet Airlines Inc.,9808
8201,2013,1,10,1025,1030,1330,1340,19,JFK,LAX,342,2475,10,30,American Airlines Inc.,4267
8202,2013,1,10,1026,1031,1358,1403,641,JFK,SFO,358,2586,10,31,JetBlue Airways,6672
8203,2013,1,10,1026,1030,1358,1415,23,JFK,SFO,372,2586,10,30,Virgin America,6703
8204,2013,1,10,1029,1030,1208,1215,4471,LGA,RDU,71,431,10,30,Envoy Air,6502
8205,2013,1,10,1034,1015,1217,1208,1103,EWR,CLT,83,529,10,15,US Airways Inc.,6437
8206,2013,1,10,1037,1039,1306,1330,31,JFK,MCO,129,944,10,39,JetBlue Airways,1823
8207,2013,1,10,1038,1042,1158,1206,4694,EWR,MKE,124,725,10,42,ExpressJet Airlines Inc.,9462
8208,2013,1,10,1040,1045,1231,1252,1573,LGA,MEM,144,963,10,45,Delta Air Lines Inc.,4290
8209,2013,1,10,1041,1043,1318,1340,406,EWR,IAH,196,1400,10,43,United Air Lines Inc.,7323
8210,2013,1,10,1042,1030,1428,1355,179,JFK,SFO,371,2586,10,30,American Airlines Inc.,8249
8211,2013,1,10,1043,1050,1212,1227,4662,EWR,RDU,72,416,10,50,ExpressJet Airlines Inc.,6616
8212,2013,1,10,1046,1050,1338,1340,1277,EWR,LAS,328,2227,10,50,United Air Lines Inc.,2614
8213,2013,1,10,1046,1052,1344,1414,343,EWR,RSW,160,1068,10,52,United Air Lines Inc.,1985
8214,2013,1,10,1048,1055,1323,1405,739,LGA,DFW,191,1389,10,55,American Airlines Inc.,9884
8215,2013,1,10,1052,1100,1206,1223,4240,EWR,BUF,53,282,11,0,ExpressJet Airlines Inc.,3033
8216,2013,1,10,1052,1025,1146,1131,1026,JFK,BOS,36,187,10,25,JetBlue Airways,6040
8217,2013,1,10,1052,1100,1354,1424,2044,LGA,MIA,150,1096,11,0,Delta Air Lines Inc.,5469
8218,2013,1,10,1054,1100,1332,1338,1647,LGA,ATL,115,762,11,0,Delta Air Lines Inc.,3840
8219,2013,1,10,1054,1100,1153,1209,2124,LGA,BOS,37,184,11,0,US Airways Inc.,2714
8220,2013,1,10,1055,1056,1155,1207,570,EWR,BOS,40,200,10,56,United Air Lines Inc.,2296
8221,2013,1,10,1056,1100,1409,1425,642,JFK,SFO,342,2586,11,0,United Air Lines Inc.,6870
8222,2013,1,10,1056,1100,1154,1214,2171,LGA,DCA,38,214,11,0,US Airways Inc.,8740
8223,2013,1,10,1059,1100,1210,1215,3792,JFK,DCA,48,213,11,0,Envoy Air,5555
8224,2013,1,10,1103,1105,1223,1245,542,LGA,MDW,119,725,11,5,Southwest Airlines Co.,5678
8225,2013,1,10,1104,1110,1215,1221,24,JFK,BTV,51,266,11,10,JetBlue Airways,5726
8226,2013,1,10,1104,935,1357,1238,361,LGA,PBI,141,1035,9,35,JetBlue Airways,8534
8227,2013,1,10,1104,1115,1407,1425,2099,LGA,MIA,146,1096,11,15,American Airlines Inc.,9265
8228,2013,1,10,1104,1050,1316,1250,4589,LGA,DTW,91,502,10,50,Envoy Air,8462
8229,2013,1,10,1105,1100,1252,1300,1873,LGA,STL,143,888,11,0,Southwest Airlines Co.,2005
8230,2013,1,10,1105,1100,1434,1432,1120,EWR,SFO,370,2565,11,0,United Air Lines Inc.,3451
8231,2013,1,10,1106,1115,1234,1257,5273,LGA,PIT,57,335,11,15,ExpressJet Airlines Inc.,1203
8232,2013,1,10,1107,1114,1251,1315,1031,LGA,DTW,77,502,11,14,Delta Air Lines Inc.,8958
8233,2013,1,10,1109,1115,1258,1310,4485,LGA,CMH,79,479,11,15,Envoy Air,7006
8234,2013,1,10,1113,1116,1347,1414,1143,EWR,PBI,139,1023,11,16,United Air Lines Inc.,4726
8235,2013,1,10,1113,1114,1341,1345,1654,LGA,DEN,236,1620,11,14,United Air Lines Inc.,3733
8236,2013,1,10,1114,1000,1240,1123,5736,LGA,IAD,52,229,10,0,ExpressJet Airlines Inc.,2986
8237,2013,1,10,1119,1125,1248,1305,327,LGA,ORD,118,733,11,25,American Airlines Inc.,6489
8238,2013,1,10,1120,1032,1320,1240,4269,EWR,CHS,99,628,10,32,ExpressJet Airlines Inc.,3776
8239,2013,1,10,1121,1635,1239,1810,3695,EWR,ORD,111,719,16,35,Envoy Air,1866
8240,2013,1,10,1122,1125,1555,1620,315,JFK,SJU,188,1598,11,25,Delta Air Lines Inc.,1933
8241,2013,1,10,1123,1129,1350,1419,523,EWR,MCO,134,937,11,29,JetBlue Airways,7986
8242,2013,1,10,1125,1130,1336,1334,1625,LGA,CLT,96,544,11,30,US Airways Inc.,3947
8243,2013,1,10,1126,1129,1430,1438,133,JFK,RSW,164,1074,11,29,JetBlue Airways,8591
8244,2013,1,10,1126,1130,1400,1430,695,JFK,MCO,132,944,11,30,Delta Air Lines Inc.,2744
8245,2013,1,10,1126,1130,1305,1315,145,EWR,STL,143,872,11,30,Southwest Airlines Co.,4456
8246,2013,1,10,1126,1130,1439,1445,703,JFK,LAX,349,2475,11,30,United Air Lines Inc.,7180
8247,2013,1,10,1127,1135,1315,1330,4553,LGA,CLE,73,419,11,35,Envoy Air,4718
8248,2013,1,10,1128,1134,1339,1345,2219,LGA,MSP,158,1020,11,34,Delta Air Lines Inc.,7870
8249,2013,1,10,1130,1130,1409,1422,1230,EWR,MCO,135,937,11,30,United Air Lines Inc.,7391
8250,2013,1,10,1132,1100,1448,1420,1275,JFK,SLC,287,1990,11,0,Delta Air Lines Inc.,8347
8251,2013,1,10,1133,1144,1244,1255,4264,EWR,BTV,51,266,11,44,ExpressJet Airlines Inc.,2954
8252,2013,1,10,1133,1127,1350,1353,1625,EWR,DEN,236,1605,11,27,United Air Lines Inc.,9952
8253,2013,1,10,1138,1140,1452,1450,930,LGA,FLL,155,1076,11,40,Delta Air Lines Inc.,3598
8254,2013,1,10,1138,1145,1430,1454,1875,LGA,TPA,143,1010,11,45,Delta Air Lines Inc.,3455
8255,2013,1,10,1139,1125,1449,1439,673,JFK,LAX,351,2475,11,25,JetBlue Airways,2956
8256,2013,1,10,1139,1144,1427,1445,1707,EWR,TPA,147,997,11,44,United Air Lines Inc.,6458
8257,2013,1,10,1142,1140,1423,1445,1623,EWR,MIA,138,1085,11,40,American Airlines Inc.,8041
8258,2013,1,10,1143,1145,1356,1410,401,EWR,ATL,112,746,11,45,Delta Air Lines Inc.,3620
8259,2013,1,10,1144,1145,1446,1453,1174,LGA,PBI,150,1035,11,45,Delta Air Lines Inc.,9905
8260,2013,1,10,1145,1152,1252,1307,4349,EWR,ORF,49,284,11,52,ExpressJet Airlines Inc.,7404
8261,2013,1,10,1145,1145,1322,1321,353,LGA,CAK,68,397,11,45,AirTran Airways Corporation,7445
8262,2013,1,10,1146,1120,1346,1336,4298,EWR,MCI,167,1092,11,20,ExpressJet Airlines Inc.,7359
8263,2013,1,10,1146,1155,1440,1459,625,JFK,HOU,215,1428,11,55,JetBlue Airways,8226
8264,2013,1,10,1148,1150,1407,1345,4646,LGA,MSP,170,1020,11,50,Envoy Air,3308
8265,2013,1,10,1152,1155,1254,1304,3483,JFK,BOS,41,187,11,55,Endeavor Air Inc.,3646
8266,2013,1,10,1152,1200,1426,1430,4658,LGA,ATL,121,762,12,0,Envoy Air,2315
8267,2013,1,10,1152,1200,1345,1400,1443,JFK,CLT,94,541,12,0,US Airways Inc.,1879
8268,2013,1,10,1153,1200,1244,1304,1174,EWR,BOS,38,200,12,0,JetBlue Airways,3746
8269,2013,1,10,1153,1200,1531,1529,863,JFK,LAX,359,2475,12,0,Delta Air Lines Inc.,1925
8270,2013,1,10,1154,1200,1434,1438,1947,LGA,ATL,122,762,12,0,Delta Air Lines Inc.,8766
8271,2013,1,10,1154,1205,1350,1345,4431,LGA,RDU,72,431,12,5,Envoy Air,1934
8272,2013,1,10,1155,1200,1300,1315,4425,JFK,DCA,50,213,12,0,Envoy Air,1896
8273,2013,1,10,1155,1200,1441,1459,1461,EWR,IAH,202,1400,12,0,United Air Lines Inc.,9909
8274,2013,1,10,1155,1200,1313,1309,2173,LGA,DCA,47,214,12,0,US Airways Inc.,3246
8275,2013,1,10,1156,1200,1303,1305,2126,LGA,BOS,35,184,12,0,US Airways Inc.,4702
8276,2013,1,10,1158,1200,1507,1510,3,JFK,LAX,343,2475,12,0,American Airlines Inc.,3896
8277,2013,1,10,1159,1133,1329,1309,4671,EWR,RDU,73,416,11,33,ExpressJet Airlines Inc.,2311
8278,2013,1,10,1159,1205,1441,1520,743,LGA,DFW,197,1389,12,5,American Airlines Inc.,6347
8279,2013,1,10,1201,1200,1422,1432,4090,EWR,JAX,120,820,12,0,ExpressJet Airlines Inc.,2761
8280,2013,1,10,1204,1210,1317,1323,42,JFK,SYR,47,209,12,10,JetBlue Airways,4832
8281,2013,1,10,1206,1210,1256,1310,477,EWR,BWI,36,169,12,10,Southwest Airlines Co.,6200
8282,2013,1,10,1206,1205,1323,1325,644,EWR,MDW,121,711,12,5,Southwest Airlines Co.,5813
8283,2013,1,10,1208,1215,1321,1328,4087,EWR,PWM,51,284,12,15,ExpressJet Airlines Inc.,7916
8284,2013,1,10,1213,1218,1408,1415,4641,EWR,CLT,90,529,12,18,ExpressJet Airlines Inc.,8388
8285,2013,1,10,1213,1220,1325,1350,3697,EWR,ORD,114,719,12,20,Envoy Air,8194
8286,2013,1,10,1217,1220,1523,1533,209,JFK,LGB,351,2465,12,20,JetBlue Airways,3805
8287,2013,1,10,1219,1220,1341,1343,66,JFK,BUF,60,301,12,20,JetBlue Airways,4502
8288,2013,1,10,1220,1221,1413,1418,4640,EWR,DAY,90,533,12,21,ExpressJet Airlines Inc.,2705
8289,2013,1,10,1227,1221,1528,1555,552,EWR,SFO,344,2565,12,21,United Air Lines Inc.,1852
8290,2013,1,10,1228,1230,1357,1405,283,LGA,MKE,128,738,12,30,Southwest Airlines Co.,6707
8291,2013,1,10,1228,1235,1356,1415,4404,JFK,RDU,69,427,12,35,Envoy Air,3260
8292,2013,1,10,1233,1216,1456,1445,3826,EWR,ATL,127,746,12,16,ExpressJet Airlines Inc.,8420
8293,2013,1,10,1233,1240,1426,1445,1131,LGA,DTW,90,502,12,40,Delta Air Lines Inc.,9771
8294,2013,1,10,1233,1217,1614,1556,1227,EWR,PHX,306,2133,12,17,United Air Lines Inc.,2632
8295,2013,1,10,1235,1235,1515,1535,1000,EWR,MIA,146,1085,12,35,United Air Lines Inc.,4268
8296,2013,1,10,1236,1235,1549,1606,2174,JFK,SLC,293,1990,12,35,Delta Air Lines Inc.,6216
8297,2013,1,10,1238,1245,1514,1550,745,LGA,DFW,195,1389,12,45,American Airlines Inc.,9495
8298,2013,1,10,1238,1240,1525,1540,1853,EWR,DFW,202,1372,12,40,American Airlines Inc.,7465
8299,2013,1,10,1239,1245,1336,1350,1850,JFK,BOS,39,187,12,45,American Airlines Inc.,6435
8300,2013,1,10,1240,1245,1455,1514,4950,EWR,ATL,116,746,12,45,ExpressJet Airlines Inc.,9403
8301,2013,1,10,1243,1245,1542,1600,2253,LGA,MIA,148,1096,12,45,American Airlines Inc.,1609
8302,2013,1,10,1243,1250,1340,1355,1006,JFK,BOS,35,187,12,50,JetBlue Airways,3361
8303,2013,1,10,1244,1259,1350,1420,4158,EWR,RIC,49,277,12,59,ExpressJet Airlines Inc.,8853
8304,2013,1,10,1246,1251,1552,1602,428,LGA,IAH,205,1416,12,51,United Air Lines Inc.,9917
8305,2013,1,10,1247,1300,1346,1406,2128,LGA,BOS,39,184,13,0,US Airways Inc.,5424
8306,2013,1,10,1248,1250,1537,1550,1685,LGA,MCO,128,950,12,50,Delta Air Lines Inc.,6976
8307,2013,1,10,1249,1253,1522,1555,1641,EWR,MCO,135,937,12,53,United Air Lines Inc.,3173
8308,2013,1,10,1250,1255,1529,1605,1612,EWR,DFW,203,1372,12,55,United Air Lines Inc.,9885
8309,2013,1,10,1252,1300,1344,1406,3638,JFK,PHL,26,94,13,0,Endeavor Air Inc.,7937
8310,2013,1,10,1252,1240,1542,1555,2041,JFK,MIA,149,1089,12,40,American Airlines Inc.,9428
8311,2013,1,10,1254,1259,1538,1556,991,JFK,PBI,143,1028,12,59,JetBlue Airways,3428
8312,2013,1,10,1254,1300,1430,1450,4426,LGA,CMH,83,479,13,0,Envoy Air,5917
8313,2013,1,10,1254,1300,1403,1407,2175,LGA,DCA,43,214,13,0,US Airways Inc.,2312
8314,2013,1,10,1255,1300,1417,1440,329,LGA,ORD,117,733,13,0,American Airlines Inc.,3705
8315,2013,1,10,1256,1259,1443,1456,1459,LGA,CLT,85,544,12,59,US Airways Inc.,3899
8316,2013,1,10,1257,1303,1416,1424,32,JFK,ROC,56,264,13,3,JetBlue Airways,8879
8317,2013,1,10,1259,1300,1557,1610,2239,EWR,HOU,222,1411,13,0,Southwest Airlines Co.,2704
8318,2013,1,10,1300,1300,1453,1506,3762,EWR,CVG,95,569,13,0,Endeavor Air Inc.,9641
8319,2013,1,10,1304,1320,1445,1508,4628,EWR,STL,137,872,13,20,ExpressJet Airlines Inc.,5221
8320,2013,1,10,1305,1200,1408,1330,4601,LGA,BNA,105,764,12,0,Envoy Air,1579
8321,2013,1,10,1306,1315,1414,1431,4120,EWR,BUF,53,282,13,15,ExpressJet Airlines Inc.,8861
8322,2013,1,10,1306,1250,1524,1520,390,LGA,DEN,236,1620,12,50,Southwest Airlines Co.,7046
8323,2013,1,10,1308,1259,1412,1402,4129,EWR,DCA,44,199,12,59,ExpressJet Airlines Inc.,2068
8324,2013,1,10,1309,1315,1400,1411,4368,EWR,BDL,24,116,13,15,ExpressJet Airlines Inc.,6593
8325,2013,1,10,1309,1300,1602,1606,85,JFK,FLL,149,1069,13,0,JetBlue Airways,6105
8326,2013,1,10,1310,1250,1449,1449,4893,EWR,DTW,81,488,12,50,ExpressJet Airlines Inc.,2603
8327,2013,1,10,1311,1315,1503,1520,4564,LGA,DTW,85,502,13,15,Envoy Air,1346
8328,2013,1,10,1312,1308,1538,1542,348,LGA,ATL,116,762,13,8,AirTran Airways Corporation,6118
8329,2013,1,10,1313,1325,1447,1505,4475,LGA,RDU,69,431,13,25,Envoy Air,1132
8330,2013,1,10,1314,1315,1457,1504,1643,EWR,CLT,82,529,13,15,US Airways Inc.,6430
8331,2013,1,10,1315,1320,1646,1650,411,JFK,LAX,356,2475,13,20,Virgin America,2763
8332,2013,1,10,1317,1259,1427,1436,1483,EWR,ORD,112,719,12,59,United Air Lines Inc.,5231
8333,2013,1,10,1318,1320,1628,1633,1110,EWR,LAX,341,2454,13,20,United Air Lines Inc.,6092
8334,2013,1,10,1319,1322,1613,1624,431,LGA,SRQ,150,1047,13,22,JetBlue Airways,2004
8335,2013,1,10,1320,1329,1457,1526,3840,EWR,MEM,141,946,13,29,ExpressJet Airlines Inc.,5213
8336,2013,1,10,1324,1329,1436,1439,4432,EWR,BTV,49,266,13,29,ExpressJet Airlines Inc.,1202
8337,2013,1,10,1324,1324,1604,1624,505,EWR,FLL,146,1065,13,24,JetBlue Airways,3523
8338,2013,1,10,1324,1330,1540,1605,2043,JFK,ATL,116,760,13,30,Delta Air Lines Inc.,2888
8339,2013,1,10,1329,1330,1611,1640,753,LGA,DFW,199,1389,13,30,American Airlines Inc.,6068
8340,2013,1,10,1335,1259,1430,1408,750,EWR,BOS,36,200,12,59,United Air Lines Inc.,9518
8341,2013,1,10,1336,1345,1455,1458,602,JFK,PWM,56,273,13,45,JetBlue Airways,4906
8342,2013,1,10,1337,1329,1630,1647,1164,EWR,FLL,156,1065,13,29,United Air Lines Inc.,1814
8343,2013,1,10,1337,1329,1623,1626,424,EWR,PBI,148,1023,13,29,United Air Lines Inc.,3013
8344,2013,1,10,1338,1329,1430,1431,4280,EWR,BWI,39,169,13,29,ExpressJet Airlines Inc.,7839
8345,2013,1,10,1338,1335,1609,1633,1161,LGA,PBI,132,1035,13,35,JetBlue Airways,9966
8346,2013,1,10,1340,1345,1649,1705,117,JFK,LAX,342,2475,13,45,American Airlines Inc.,6871
8347,2013,1,10,1340,1325,1814,1810,705,JFK,SJU,188,1598,13,25,JetBlue Airways,1733
8348,2013,1,10,1340,1300,1610,1537,781,LGA,ATL,118,762,13,0,Delta Air Lines Inc.,7629
8349,2013,1,10,1341,1330,1708,1705,1078,EWR,PHX,309,2133,13,30,Southwest Airlines Co.,7923
8350,2013,1,10,1342,1341,1935,1935,15,EWR,HNL,624,4963,13,41,United Air Lines Inc.,9898
8351,2013,1,10,1342,1345,1617,1647,385,EWR,IAH,196,1400,13,45,United Air Lines Inc.,6736
8352,2013,1,10,1344,1350,1510,1518,4171,EWR,MSN,129,799,13,50,ExpressJet Airlines Inc.,5056
8353,2013,1,10,1344,1350,1533,1545,4577,LGA,CLT,91,544,13,50,Envoy Air,1943
8354,2013,1,10,1345,1350,1605,1624,615,JFK,JAX,124,828,13,50,JetBlue Airways,6919
8355,2013,1,10,1345,1350,1607,1628,1705,LGA,MSY,171,1183,13,50,Delta Air Lines Inc.,5687
8356,2013,1,10,1345,1350,1703,1715,186,EWR,PHX,295,2133,13,50,US Airways Inc.,5687
8357,2013,1,10,1346,1345,1632,1656,83,JFK,SEA,321,2422,13,45,JetBlue Airways,9056
8358,2013,1,10,1347,1345,1659,1705,1073,LGA,MIA,147,1096,13,45,American Airlines Inc.,6492
8359,2013,1,10,1350,1320,1503,1436,4464,EWR,IAD,47,212,13,20,ExpressJet Airlines Inc.,1561
8360,2013,1,10,1352,1357,1545,1556,4370,EWR,CHS,97,628,13,57,ExpressJet Airlines Inc.,3145
8361,2013,1,10,1352,1400,1509,1509,2177,LGA,DCA,41,214,14,0,US Airways Inc.,6305
8362,2013,1,10,1353,1345,1628,1641,1783,JFK,MCO,134,944,13,45,JetBlue Airways,3535
8363,2013,1,10,1353,1355,1702,1708,2079,LGA,FLL,159,1076,13,55,Delta Air Lines Inc.,8638
8364,2013,1,10,1354,1400,1458,1503,2130,LGA,BOS,39,184,14,0,US Airways Inc.,1771
8365,2013,1,10,1356,1359,1516,1517,5712,JFK,IAD,51,228,13,59,ExpressJet Airlines Inc.,2825
8366,2013,1,10,1358,1400,1630,1636,2247,LGA,ATL,111,762,14,0,Delta Air Lines Inc.,4707
8367,2013,1,10,1400,1405,1645,1705,63,JFK,TPA,142,1005,14,5,JetBlue Airways,4867
8368,2013,1,10,1402,1416,1629,1650,349,LGA,ATL,120,762,14,16,AirTran Airways Corporation,6473
8369,2013,1,10,1402,1410,1551,1555,4491,LGA,CLE,75,419,14,10,Envoy Air,1802
8370,2013,1,10,1406,1050,1703,1405,373,LGA,FLL,144,1076,10,50,JetBlue Airways,3609
8371,2013,1,10,1407,1355,1540,1530,348,LGA,MDW,119,725,13,55,Southwest Airlines Co.,1684
8372,2013,1,10,1408,1415,1511,1526,1010,JFK,BOS,42,187,14,15,JetBlue Airways,3014
8373,2013,1,10,1408,1420,1512,1550,3728,EWR,ORD,109,719,14,20,Envoy Air,3484
8374,2013,1,10,1412,1415,1621,1638,935,EWR,ATL,112,746,14,15,Delta Air Lines Inc.,7482
8375,2013,1,10,1413,1357,1511,1507,4434,EWR,MHT,40,209,13,57,ExpressJet Airlines Inc.,4140
8376,2013,1,10,1415,1415,1618,1622,4687,EWR,CVG,96,569,14,15,ExpressJet Airlines Inc.,2109
8377,2013,1,10,1416,1420,1633,1620,4588,LGA,MSP,168,1020,14,20,Envoy Air,7561
8378,2013,1,10,1419,1425,1640,1630,5164,EWR,MSP,175,1008,14,25,ExpressJet Airlines Inc.,4610
8379,2013,1,10,1419,1418,1548,1553,1734,EWR,ORD,125,719,14,18,United Air Lines Inc.,3793
8380,2013,1,10,1420,1420,1705,1713,1618,EWR,TPA,143,997,14,20,United Air Lines Inc.,1688
8381,2013,1,10,1422,1430,1659,1735,883,EWR,DFW,195,1372,14,30,American Airlines Inc.,6892
8382,2013,1,10,1425,1435,1632,1701,1344,LGA,MCI,155,1107,14,35,Delta Air Lines Inc.,6394
8383,2013,1,10,1427,1435,1716,1748,347,JFK,SRQ,152,1041,14,35,JetBlue Airways,4059
8384,2013,1,10,1427,1430,1812,1815,2126,JFK,SFO,374,2586,14,30,Delta Air Lines Inc.,8786
8385,2013,1,10,1427,1435,1546,1559,3750,LGA,IAD,49,229,14,35,Mesa Airlines Inc.,9245
